State,State_shap,International plan,International plan_shap,Voice mail plan,Voice mail plan_shap,Number vmail messages,Number vmail messages_shap,Total day minutes,Total day minutes_shap,Total day calls,Total day calls_shap,Total day charge,Total day charge_shap,Total eve minutes,Total eve minutes_shap,Total eve calls,Total eve calls_shap,Total eve charge,Total eve charge_shap,Total night minutes,Total night minutes_shap,Total night calls,Total night calls_shap,Total night charge,Total night charge_shap,Total intl minutes,Total intl minutes_shap,Total intl calls,Total intl calls_shap,Total intl charge,Total intl charge_shap,Customer service calls,Customer service calls_shap,base_value,shap_sum,prediction_logit,prediction_proba,Churn
6,-0.4599674226119532,0,-0.6726541023561731,1,-0.31958079706062564,32,0.10973978841211647,80.3,0.29584738333709537,94,0.017439809570787473,13.65,0.0,199.9,0.41770671693608163,124,-0.15563025509938597,16.99,-0.0398716577142477,170.8,0.06411048372276128,117,0.9486058247112669,7.69,0.2399542683828622,16.6,0.08001096921274438,3,0.10408512426598464,4.48,0.0,0,-0.7948216084297747,-4.702165583070394,-0.16502547472045992,-4.867191057790854,0.007636189534114433,False
19,0.1999974158592522,0,-0.09892555604688823,1,-0.6102470367180649,36,0.6805674042319879,190.3,-0.7633465459558647,115,-0.36924822140019387,32.35,0.0,256.6,0.29430445451522247,78,-0.0306075922655873,21.81,-0.04161387875676155,214.9,-0.2238295973278582,145,0.09877864915295503,9.67,0.18419041237793862,3.8,-1.3552964298590087,4,0.06282303483691067,1.03,0.0,1,-0.2370572656346485,-4.702165583070394,-2.209510752990609,-6.911676336061003,0.0009950954189950673,False
35,0.13422997946385296,0,-0.679802542803809,0,0.42499584990553557,0,0.06640675405971706,209.4,-0.19098393318941817,67,-0.6355619959987234,35.6,0.0,273.8,1.4482057485636324,89,-0.3807873266818933,23.27,-0.009068585969507693,150.2,-0.6608045310119632,88,-0.2502026581508108,6.76,0.024779162898194044,12.8,0.3084238964447286,1,0.6370411177654751,3.46,0.0,0,0.0290902710147202,-4.702165583070394,0.2659612063097304,-4.436204376760664,0.011702232778980406,False
16,-0.39093113406561314,0,-0.19496354061644525,1,-0.30605033044703306,34,0.876765235416824,208.8,-3.101716661294922,119,0.12515712057298514,35.5,0.0,142.1,0.3198439275682904,106,-0.0020511729619465766,12.08,0.15357794622890653,214.6,-0.06062208521645516,87,-0.6203806781256571,9.66,0.11247616336680949,12.5,-0.42732804163359106,4,0.07990940037881955,3.38,0.0,4,4.634373061854858,-4.702165583070394,1.19805921102583,-3.5041063720445638,0.02919561760549229,False
36,0.2421559339610394,0,-0.1122587610501796,0,0.2606815626064781,0,-0.10232721822801977,113.6,-0.11008948734030127,87,0.00040801467548590153,19.31,0.0,158.6,-1.2045196171430872,98,-0.15663034830708056,13.48,-0.008739397274330258,187.7,-0.2181819726258982,87,-0.5385728741064668,8.45,0.13570492115744856,10.5,0.6088432426471263,6,0.15695697893155738,2.84,0.0,2,-0.9401893577445298,-4.702165583070394,-1.9867583798407575,-6.688923962911151,0.001243074154781556,False
44,0.06907441006274893,0,-0.12188951405696571,0,0.27592207356006837,0,0.04382674283813685,202.6,-1.0741965721268207,89,-0.008249592222273349,34.44,0.0,163.0,-1.5848911299323662,96,-0.25575388516532255,13.86,0.014959907322190703,268.1,1.2643858413631097,151,-0.009352858465863392,12.06,-0.04192246928752866,8.3,0.14835567377507686,3,0.23804197244113312,2.24,0.0,0,-0.19519056629622356,-4.702165583070394,-1.2368799661908993,-5.939045549261293,0.0026276204139480566,False
35,0.46832621028937865,0,-0.6381283582933247,0,0.3661181246547494,0,-0.0230961552541703,135.2,-1.4825285274279303,98,-0.19108670874440578,22.98,0.0,242.0,0.16519194935681297,107,0.4410321197891608,20.57,-0.003480572132393718,246.9,0.5427550670411437,96,-0.6148044079262763,11.11,-0.20187640422489495,10.2,0.6660664888867177,2,0.5832814992265776,2.75,0.0,2,-0.545050967563875,-4.702165583070394,-0.4672806423227299,-5.1694462253931235,0.005655550486492522,False
47,0.4871117377332121,0,-0.0354530771728605,0,1.9987256008572876,0,-0.007977658873423934,276.9,10.13921027561766,105,0.2757501377142034,47.07,0.0,246.9,2.532816166940611,94,-0.2195393462269567,20.99,-0.0041189947538077835,254.4,1.5835352022061124,107,-0.07421788816573098,11.45,0.003215289949439466,10.3,0.6907624455308542,3,0.1660275195725262,2.78,0.0,1,-0.14147011149907485,-4.702165583070394,17.39437729943005,12.692211716359658,0.9999969250280888,True
15,-0.3677118072670419,0,-0.08876783227548003,0,1.4728293474111707,0,-0.04148261377122253,287.4,7.637673749645473,116,0.14984049897408114,48.86,0.0,235.3,0.34005163666093724,126,0.06835403591627255,20.0,-0.01081576760392636,292.1,0.9332113185935305,114,-0.015815979278413578,13.14,-0.03269460122799501,5.0,-0.1934755898505682,3,0.13030990086961539,1.35,0.0,4,2.5621610665181653,-4.702165583070394,12.543667363314599,7.841501780244205,0.9996070761698489,True
29,0.5237285892246291,0,-0.16886879758909346,0,0.22849781780154443,0,-0.09041352969128638,97.5,-0.791038892630022,129,0.4991055203444557,16.58,0.0,260.4,0.06568626477150247,78,-0.5908501319214702,22.13,-0.006295462865382433,88.7,-1.5724092272319832,100,-0.13871470500482247,3.99,-0.0026336199138313533,7.0,-0.397031424875604,5,0.12228766613756306,1.89,0.0,1,-0.46990884996717797,-4.702165583070394,-2.788858783410979,-7.491024366481373,0.0005577597288264118,False
1,-1.066562221076747,0,-0.6716258419398219,0,0.34701726176775993,0,0.06937963399104774,166.5,0.11857709972420707,102,0.26328288212942424,28.31,0.0,261.0,1.1754231955879368,103,-0.35552318594418464,22.19,-0.003480572132393718,262.7,0.9197831957857124,85,-0.4159046582411975,11.82,-0.089652875312604,13.3,0.9968447700515389,5,0.11870053730206565,3.59,0.0,0,-0.04903308695880696,-4.702165583070394,1.3572261347339372,-3.3449394483364565,0.034061269857990496,False
38,0.1772296582124545,0,-0.1433027397375554,0,0.22962335622869431,0,0.02948052629828453,102.1,0.09613328225212171,75,-0.15077740502892995,17.36,0.0,219.5,0.11316671216627583,97,-0.2927970055863261,18.66,-0.008452498652040959,73.7,-1.399984775824705,92,-0.4270984495826997,3.32,0.301134594574105,9.8,-0.45776991221122443,5,0.059982791072688994,2.65,0.0,0,-0.3517363010742702,-4.702165583070394,-2.225168166893127,-6.927333749963521,0.000979651284838457,False
37,-0.10697283245855943,0,-0.15297789355739952,1,-0.7230270984873641,19,-0.6166297157900408,146.5,-1.2179363948944957,73,-0.28003860876662656,24.91,0.0,246.4,0.2106922950001899,65,0.05543558969860896,20.94,-0.04049387941136956,199.0,0.07752486847224645,114,0.21400862044654786,8.96,-0.03293116260087117,4.1,-0.7846553108491935,4,0.05435995866078883,1.11,0.0,1,-0.3336578694265336,-4.702165583070394,-3.6772994339640714,-8.379465017034466,0.00022948003552948152,False
23,0.25037137598497794,1,2.216694928146899,0,0.26319268048275263,0,-0.03871363525278866,250.8,1.4020235079037957,146,0.4053686145792017,42.64,0.0,152.5,-1.7384475285117515,105,-0.10775124598760158,12.96,0.01717008460778743,148.1,-0.8851610187639016,104,-0.27027913405094295,6.66,-0.09540787289733998,10.0,-0.9779014561715303,5,-0.9883536967507098,2.7,0.0,2,-0.524393901140429,-4.702165583070394,-1.071588297821581,-5.773753880891975,0.003098438112603546,False
10,-0.9508335859360523,0,-0.17459656093269588,0,0.27584783404134217,0,-0.03884093317203224,163.4,-0.7038816907943692,83,0.3575465320359217,27.78,0.0,249.3,-1.4003027121163905,119,0.05382793980650604,21.19,0.0032169995084404945,249.7,0.16098801209620434,90,-0.46960101583274083,11.24,-0.13156647568102925,9.8,-0.40347016643150707,4,0.038490105683449655,2.65,0.0,7,3.6463187452591956,-4.702165583070394,0.2631430275342428,-4.439022555536151,0.01166968453420509,False
43,0.5199776674373424,0,-0.10255482126958668,0,0.29030634504393676,0,-0.0683477616449818,161.0,-1.1533319161576219,113,-0.4008951345947571,27.37,0.0,208.0,0.7145757544110529,134,-0.04829488466028124,17.68,-0.008535461574792862,208.1,0.16422189948149024,81,0.4813978670188226,9.36,0.37596967255696656,8.4,0.33607521242578514,4,0.06874655726831407,2.27,0.0,3,-0.7299739511567168,-4.702165583070394,0.43933704458497236,-4.262828538485421,0.01388685297071711,False
32,0.3238164929006598,0,-0.15852353763766586,0,0.25654682775610127,0,-0.06618537950329482,81.6,-0.13171276474837212,94,-0.04980444781249389,13.87,0.0,268.1,0.5230098797054962,112,0.7429286164650694,22.79,-0.008452498652040959,140.8,-0.6503130549855995,75,-0.3004125056543853,6.34,-0.11170685212127865,8.6,0.3616348226525588,18,-1.0745542374812067,2.32,0.0,1,-0.32455174893373623,-4.702165583070394,-0.6682803880501886,-5.370445971120582,0.004630514750199066,False
27,0.27037894377543126,0,-0.49478288581594826,0,0.2699933015718125,0,-0.00583010639064014,128.6,2.405513009338174,115,-0.18342967045027764,21.86,0.0,216.2,-0.035599088258459234,88,-0.21661332111340015,18.38,-0.00043336875736713407,255.3,0.0488038853535545,96,-0.6172047439264133,11.49,-0.1744705627160147,6.3,-0.37026791684445926,2,0.6096079751802609,1.7,0.0,6,7.700109485213179,-4.702165583070394,9.205774936159433,4.503609353089039,0.9890522082845389,True
13,-0.7002474568295293,0,-0.08043316726572812,1,-0.47970646567759107,30,-0.1328919709683396,183.8,-0.5407535373116843,102,-0.04794458245392889,31.25,0.0,183.4,0.34840715090744195,123,-0.21247536829439923,15.59,-0.003065757555887103,235.0,-0.10100916309747845,52,-1.2053488068212754,10.58,-0.18131880289874971,11.6,-0.07903143634321168,7,-0.1658020277111791,3.13,0.0,0,-0.5783221151912585,-4.702165583070394,-4.159943507512798,-8.862109090583193,0.00014163592000327778,False
48,-1.0691123400896323,0,-0.12600140440044924,0,0.1952846220380161,0,-0.14188704321626575,180.2,-0.6873076229984872,134,1.1208025845792144,30.63,0.0,97.7,-0.9974979966506362,85,-0.02109795338474214,8.3,0.09863993790000677,181.7,-0.04528896407224238,134,-0.26815266331075693,8.18,-0.15047490020049736,8.4,0.13167417105752974,3,0.1775930925551802,2.27,0.0,1,-0.5502142289094627,-4.702165583070394,-2.3330407091032246,-7.035206292173618,0.0008795622288864739,False
40,0.03834916843654355,0,-0.104653376089409,1,-0.6411748747341335,20,-0.654293157774955,147.8,-0.6586199380969628,132,0.9067325557314325,25.13,0.0,276.8,0.43388757542707024,94,-0.5153746900195256,23.53,-0.004298218339681625,149.9,-0.2547306574077811,110,0.11427746367873624,6.75,0.073671256005764,10.2,0.5815013345843181,6,0.23180147031438536,2.75,0.0,0,-0.2234387727174908,-4.702165583070394,-0.67636286100169,-5.378528444072083,0.004593410800840811,False
33,0.0008305801451206207,0,-0.6347329451702535,0,0.2258113677299116,0,-0.016836742968298495,110.9,0.12466925959102809,54,-0.2273018885939382,18.85,0.0,213.4,-0.026015585050918163,82,-0.3401531139272265,18.14,-0.04049387941136956,186.2,-0.1987170403834898,116,0.6543513218592852,8.38,0.018475142610259353,7.9,0.3175736554758623,2,0.6622755834553391,2.13,0.0,2,-0.7476163779920898,-4.702165583070394,-0.227880662630778,-4.930046245701171,0.007174326200132126,False
29,0.5793832831675536,0,-0.019731392012909056,0,0.21990836966433563,0,-0.01083655618596822,58.2,-0.7462280945433304,96,-0.17115433219529222,9.89,0.0,202.1,0.9930883079057093,126,0.3259825452649966,17.18,-0.00691768478602171,210.5,-0.3657194710499607,97,-0.46948376996908336,9.47,0.09943767951801419,10.4,0.5901763983734418,5,0.16993862851988525,2.81,0.0,0,-0.2169487843173556,-4.702165583070394,0.9708951273540152,-3.7312704557163787,0.02340161511740576,False
44,0.6308033738075756,0,0.02633563108742237,0,0.3234814888983965,0,0.018896559146232905,212.7,1.055966773701366,72,-0.47863505633082243,36.16,0.0,225.2,-0.12347097851976287,90,-0.26056017373804935,19.14,-0.007415462210774422,195.1,-0.015817426695721223,99,-0.2781228444981389,8.78,0.05064667569706217,7.0,-0.49231233838945626,6,0.08113877681083977,1.89,0.0,1,0.013541573309339583,-4.702165583070394,0.5444765720755095,-4.1576890109948845,0.015402713578667232,False
11,-0.8414534023520537,0,-0.057573022486176344,0,0.3355511965416372,0,-0.022759997262619437,214.0,0.5076085524819791,117,-0.42456519400118853,36.38,0.0,192.4,-0.5431659169233172,89,-0.2531025280477479,16.35,-0.0007842773851007224,242.6,0.7141334408702096,99,-0.3559633934358135,10.92,0.10152832039631904,7.9,0.292108015207923,4,0.12746326657710597,2.13,0.0,1,-0.040922310906462374,-4.702165583070394,-0.4618972507253061,-5.1640628337956995,0.005685905048088307,False
22,0.5573140760371461,1,6.563150782352313,0,0.19143946445547044,0,-0.02257219289895147,115.1,-0.06566830769879743,114,-0.25946250718901864,19.57,0.0,211.3,0.39929594384389927,70,0.6861948588304222,17.96,-0.009076700340956449,136.1,-0.2968109754496254,85,-0.41039672336541116,6.12,0.020292895175516606,13.8,6.264990423974232,3,-0.20395469247829168,3.73,0.0,2,-0.5713722462812438,-4.702165583070394,12.8433640989667,8.141198515896306,0.9997087969481248,True
24,0.5923330675566103,1,1.4260160135501065,0,0.17500187173311132,0,-0.011432521804235875,156.4,-0.701764549643267,116,-0.024540680493228138,26.59,0.0,130.4,-0.9036751794465817,114,0.1228221208578907,11.08,0.05650567622389644,207.3,0.1423669640440494,109,-0.1115091700386256,9.33,0.09756028667266946,7.3,-0.8297288241883507,5,-1.1835329043056118,1.97,0.0,1,-0.5512423178879544,-4.702165583070394,-1.7048201471695212,-6.406985730239915,0.0016472725462938658,False
1,-1.1774681613151916,0,-0.22893242234364153,1,-0.32440617617336104,24,-0.5141418848652393,128.1,-0.35125287394272164,104,-0.13108021315478255,21.78,0.0,143.4,-1.1191954506840558,127,-0.1967924131336622,12.19,0.14443482751958073,191.0,-0.27405459649744446,98,-0.3724830235633999,8.59,-0.1407885987125337,11.6,-0.011932156898546964,3,0.1700498940801481,3.13,0.0,1,-0.5643723600963131,-4.702165583070394,-5.092415609781164,-9.794581192851558,5.5749788341628154e-05,False
46,0.11433759768609889,0,0.01451214065309614,0,0.8407360073272139,0,0.07478796774055808,227.9,3.5804833359655457,130,0.6940227413224056,38.74,0.0,302.6,1.914043474267819,71,0.4888899860577658,25.72,-0.005418217703700066,191.5,0.004885342495981604,82,0.6239576361957007,8.62,0.39477749439887705,5.5,-0.798353053254541,7,-0.11254596784827299,1.49,0.0,1,-0.010944297555834055,-4.702165583070394,7.818172187748713,3.1160066046783195,0.957548194315153,True
45,-0.10222427846863866,0,-0.6637808407229022,1,-0.3680374880705494,34,0.604698755480349,44.9,-0.1310318304481916,63,0.8445757928898092,7.63,0.0,134.2,0.1713102058880031,82,-0.5208943070005625,11.41,0.1745645188074559,168.4,-0.02853064746479504,118,0.8217400965292473,7.58,0.20864354444434866,13.3,0.09677011629100889,3,0.079196759078186,3.59,0.0,1,-0.5100580234662629,-4.702165583070394,0.6769423737665056,-4.025223209303888,0.017546074301680478,False
39,0.02926513532875106,0,-0.8032994308974594,0,0.2632247631496284,0,-0.06089565668720752,171.1,-0.7708680413407274,78,-0.07416176179773175,29.09,0.0,257.2,0.08322435652371496,83,-0.2890716643771157,21.86,-0.01218582984060049,91.6,-1.8342083247296979,92,-0.19775181357515975,4.12,0.1418952673743479,16.2,0.3012787095370004,3,0.14595765993464738,4.37,0.0,1,-0.27388303643558176,-4.702165583070394,-3.3514796678331913,-8.053645250903585,0.00031783977918181585,False
20,0.22514947677438613,0,-0.725716520510614,0,0.23849828090169467,0,-0.19076607392635198,205.2,-1.0894333256455138,145,0.7313275295309722,34.88,0.0,154.8,-1.5714829998277127,95,-0.4001145395543426,13.16,-0.021598649146035313,191.4,-0.046816751500591634,77,0.2764348756871186,8.61,0.10317869590828195,14.1,0.4656450036895694,5,-0.1977166815334931,3.81,0.0,3,-0.28933398795546966,-4.702165583070394,-2.4927456671081014,-7.194911250178495,0.0007498320098023563,False
35,0.616242023864761,0,-0.6527691016439349,1,-0.8798245260864497,31,-0.402704215887934,232.8,0.474409034489654,97,-0.029119301346945577,39.58,0.0,183.5,0.3965696070739068,111,0.314357143654488,15.6,-0.009489535093307496,206.8,0.13740722083952278,111,0.2793400285020471,9.31,0.11451224807649851,13.0,-0.2765125912451185,2,0.6630490136495791,3.51,0.0,0,-0.12205697290366516,-4.702165583070394,0.623410075943102,-4.078755507127291,0.01664671571207203,False
5,-0.11840719018451637,0,-0.031236590426415203,1,-0.5497837408224586,37,0.8136615053936839,153.5,-0.6475585463549942,78,0.08986101448826958,26.1,0.0,241.9,-0.44436701443511994,108,0.11015369890956209,20.56,0.0012897954974323512,244.7,0.3517045311350375,110,0.04838079825975001,11.01,-0.28184174361173064,10.6,0.79899455851526,3,0.14718396928859875,2.86,0.0,1,-0.1505048970133066,-4.702165583070394,0.13753014863905244,-4.564635434431342,0.01030634802358365,False
44,0.22039178568928036,0,-0.6956707753799856,0,0.15833119798102416,0,-0.08031015980057418,203.0,-1.275755618030671,92,0.05934223714051768,34.51,0.0,150.9,-1.2299869030783883,125,-0.06748223558999598,12.83,0.029685824825428427,245.5,0.9003512383741327,131,-0.005894338201032951,11.05,-0.2049242117808899,14.6,0.7850801291450625,9,-1.0708582640974782,3.94,0.0,1,-0.2373817267897539,-4.702165583070394,-2.7150818195933244,-7.417247402663718,0.0006004398890886974,False
5,-0.368139079103421,0,-0.6745997365005314,0,0.17646749580861068,0,0.006997263068333268,85.9,-0.6315047183213756,92,-0.05436197421222459,14.6,0.0,193.9,-0.00848215801990591,127,0.048792044597212224,16.48,-0.00824509136378765,231.5,-0.5539321933919564,93,-0.6728252675989643,10.42,-0.42457533003762365,10.1,0.12910722415079362,2,0.7077212272078032,2.73,0.0,0,-0.2872790719615296,-4.702165583070394,-2.614859365678567,-7.31702494874896,0.0006636943283045698,False
17,-0.36169454468064943,1,2.8584826150233855,0,0.25542171851557216,0,-0.021070008808746935,146.7,-0.606533004110679,83,0.4317333898105426,24.94,0.0,148.3,-0.9964369072939735,91,-0.08143055283930152,12.61,0.08459071231074632,238.6,0.4322934235338471,69,-0.16584081775974482,10.74,-0.16924116706475614,12.5,-0.25794080342864617,3,-0.7150873536244035,3.38,0.0,3,-0.20376454463927074,-4.702165583070394,0.48348215494392166,-4.218683428126472,0.01450453124896112,False
7,0.07026991817314411,0,-0.6892267885338516,0,0.17069949930533768,0,-0.10175750724039972,152.8,-0.594342080343049,145,0.14195646826876326,25.98,0.0,183.6,-0.0344319903338328,102,-0.4970566634694114,15.61,-0.024422859847545622,151.8,-0.37688648448558526,75,-0.4197012637834996,6.83,-0.08914785461500287,10.5,0.48451785222394395,2,0.5921692583058029,2.84,0.0,1,-0.4756349553866312,-4.702165583070394,-1.8429954517618168,-6.54516103483221,0.0014349904915233662,False
19,-0.031089079531375317,0,-0.628988993614912,0,0.19960531329270453,0,-0.04062720583751798,216.8,-0.2315682231588289,134,0.7562923150975257,36.86,0.0,187.8,-0.13332873097562697,106,0.013791756920982152,15.96,-0.009489535093307496,138.1,-0.7551031099958345,108,0.213959865225479,6.21,-0.16164043676108122,8.3,0.017005675893160516,2,0.749559589009732,2.24,0.0,0,0.09668526648078114,-4.702165583070394,0.05506446695188062,-4.647101116118513,0.009498277713204996,False
3,0.32395826646272324,0,-0.18725337472744286,0,0.13609553692862392,0,-0.12349010238423944,172.8,-0.5653516499279067,81,0.39914901105628814,29.38,0.0,193.4,-0.33482567811384795,90,-0.2847936446312815,16.44,-0.009489535093307496,89.6,-1.9889066307444592,107,0.14777310493169352,4.03,0.16893577307695523,12.8,-0.3252337018790422,5,0.04343170747160911,3.46,0.0,2,-0.8245841858885251,-4.702165583070394,-3.4245851034621593,-8.126750686532553,0.000295439591597304,False
14,-0.7218195045925677,0,-0.5595418339595198,0,0.7071136234607548,0,-0.12978146150242537,263.4,2.9662098959414287,123,-0.18390639431250747,44.78,0.0,151.9,-2.97847767036641,74,0.405647439302993,12.91,0.008060593111440539,218.5,-0.13613328656647355,101,-0.3065560533339158,9.83,0.17068247663322836,10.7,0.1590355108480435,2,0.6704520188248716,2.89,0.0,2,-0.19698401341447608,-4.702165583070394,-0.12599865992553588,-4.828164242995929,0.007937685069474417,False
5,-0.16834982305183074,0,-0.26990699146408587,0,1.3145173678873108,0,-0.04503662093775347,271.8,5.030108514195308,129,0.785603331461316,46.21,0.0,237.2,1.4302929109695832,128,0.007120933418627828,20.16,-0.006480289222672582,210.1,0.022619330839952455,91,-0.42050518714706414,9.45,0.12601963270222769,8.7,0.420997283780016,2,0.43253856342053043,2.35,0.0,4,1.88820386802312,-4.702165583070394,10.547742824874586,5.845577241804192,0.9971156789093065,True
37,0.05321875297697261,0,-0.08872307081706822,0,0.24509172589168884,0,-0.07574168114922941,199.6,-0.847694267607294,93,-0.4874590140487999,33.93,0.0,214.3,0.06624882948410232,99,-0.18801169245969504,18.22,-0.007415462210774422,196.8,-0.24471036892500705,110,-0.17241242429008707,8.86,-0.10513427677564323,7.2,-0.6779875702271237,5,0.20022226696833967,1.94,0.0,3,-0.3999085819395259,-4.702165583070394,-2.7304168351291445,-7.432582418199538,0.0005913077781700575,False
25,0.24813208462204783,0,-0.1176368984952569,0,0.20030498723499476,0,-0.1203697430063039,203.9,-1.4616431801440195,63,0.10282064131344669,34.66,0.0,191.8,-0.25857320353388785,93,-0.592160230486188,16.3,-0.04368795163929463,132.5,-0.9280546547059203,125,0.7286464087362401,5.96,0.1767252918356098,12.1,-0.015893087487202136,4,0.07198393380269408,3.27,0.0,3,-0.458044384054374,-4.702165583070394,-2.4674499860074146,-7.169615569077808,0.000769026682337296,False
40,0.205213739919418,0,-0.1999697770085186,0,0.2918490508350078,0,0.0013514387514442206,78.3,-1.2202299764018971,119,-0.663807739377371,13.31,0.0,198.2,0.5056809866498224,94,-0.6057777660619468,16.85,0.0002527590561658144,248.5,0.40237513017316817,94,-0.8260285190260038,11.18,-0.2740642193169333,12.1,-0.004360696556977928,4,0.15332236377289518,3.27,0.0,1,-0.3980335304839537,-4.702165583070394,-2.6322267550756804,-7.334392338146074,0.0006522746609407938,False
15,-0.2506709038242116,0,-0.1857577732950449,1,-0.3860342865402345,32,0.8211791307618842,125.2,-0.2704327646153979,123,0.24392132599430624,21.28,0.0,230.9,-0.18973716142936609,101,-0.2585189704503864,19.63,-0.007415462210774422,192.0,-0.12098616777686402,106,-0.04370843160897493,8.64,-0.02516076050698757,12.6,-0.3583051826688461,9,-1.4037288908823393,3.4,0.0,3,-0.4391544107720256,-4.702165583070394,-2.874510709825263,-7.576676292895657,0.0005119987252177346,False
21,0.48941102824639526,0,-0.5556948092067614,0,0.4793868670798838,0,0.08195851294323803,221.1,0.4848746651841793,101,0.1460392298019724,37.59,0.0,236.7,-0.2808153771836078,65,0.6593694400135428,20.12,-0.0317886214889586,252.3,1.0148111912375315,137,0.3073834187549073,11.35,-0.017596405129879714,9.5,-0.38664599870913663,1,0.7717566070379689,2.57,0.0,0,-0.08628397588152438,-4.702165583070394,3.0761657726997513,-1.6259998103706423,0.16437908425591327,False
8,-0.412805664663465,0,-0.7942140384204686,0,0.23664218407706358,0,-0.0330951622268185,139.0,-0.796752597312443,110,-0.9388071036100155,23.63,0.0,132.9,-1.064796636698302,93,-0.15369176122301723,11.3,0.17717708985786884,272.0,0.35215829230146484,120,0.5746606014529243,12.24,-0.07284746340010315,12.1,-0.3633340825559571,1,0.575547869389411,3.27,0.0,0,-0.4543689324753359,-4.702165583070394,-3.168527405507193,-7.870692988577586,0.0003816240159730764,False
37,0.12572167225502198,0,-0.6217720167338848,0,0.2561033753643278,0,-0.09023372821509838,159.8,-0.6169249964819755,143,0.8577665845514275,27.17,0.0,210.1,1.7677280264091677,93,-0.45141311473213136,17.86,-0.01218582984060049,175.1,0.5645642444561235,86,-0.13660882130498067,7.88,-0.04662262266501784,13.1,0.7625906079739798,7,0.1721769858757034,3.54,0.0,2,-0.6647573167691008,-4.702165583070394,1.866133050142962,-2.8360325329274314,0.055407820357855735,False
31,0.3118016089964658,0,-0.022115740440785885,0,0.5917593152727931,0,0.04600924983620644,239.3,1.7593544891453348,102,0.2158886121161049,40.68,0.0,223.4,-0.10684415524825454,127,0.09972879359731451,18.99,0.0024097948428243397,251.4,0.9112493107561022,104,-0.28278994099469856,11.31,-0.01796142563223839,10.6,0.8105463356140535,6,0.21581721510505303,2.86,0.0,0,0.22637217140756546,-4.702165583070394,4.761225634373841,0.05906005130344738,0.514760722514974,False
26,0.39186254590866154,0,-0.5067301429994404,0,0.20903979773400352,0,-0.045272091520018876,113.3,2.751738725383766,96,0.12514628283970525,19.26,0.0,197.9,0.05740511885611341,89,-0.5654764222120866,16.82,0.0032999624311923982,284.5,0.09129644033993828,93,-0.722060950922314,12.8,-0.24453923282562756,11.7,0.008902638824656606,2,0.6631974089774303,3.16,0.0,4,6.5306575163570235,-4.702165583070394,8.748467597173004,4.0463020141026105,0.9828136153525218,True
49,-0.5260539174766745,0,-0.08793638565577566,0,0.28669787443825046,0,-0.033066683430224654,192.6,-0.9370732794690412,123,-0.33173269902123137,32.74,0.0,206.4,0.7163387494347989,105,0.20551979907322676,17.54,-0.003480572132393718,283.2,0.7023879179585493,93,-0.4984127038903534,12.74,-0.2163052255148068,10.8,0.31730211168294775,3,0.20714469788363205,2.92,0.0,1,-0.13786720695905388,-4.702165583070394,-0.3365375230781501,-5.038703106148544,0.006440401881218694,False
31,0.503776917057985,0,-0.5571704991057049,1,-0.35675946344737897,36,0.6975845523737371,96.3,0.295160614408087,83,0.680565111853648,16.37,0.0,179.6,0.5515102190664039,91,-0.9752377830445766,15.27,-0.041406471468508246,166.3,0.10062324603786692,121,1.0470371025684289,7.48,0.1944543466111645,10.3,0.663032535049133,2,0.6438772158022039,2.78,0.0,1,-0.5073659952892922,-4.702165583070394,2.939681648473197,-1.7624839345971965,0.14647951739949286,False
15,-0.3819722095562611,0,-0.3193440447933972,0,1.0368212556280196,0,-0.0679989827843383,280.4,3.2077027497172823,127,0.29254376466677057,47.67,0.0,179.4,-0.2358815610583406,79,0.09324959760764613,15.25,-0.022367687495425344,150.6,-0.9688375237653963,77,-0.33185450138000305,6.78,-0.08751258299686014,15.2,0.37588456687895816,6,-0.23027658357750624,4.1,0.0,5,2.615022312947549,-4.702165583070394,4.975178570038697,0.2730129869683031,0.5678324388172822,False
32,0.029202104988507928,0,-0.20790734414942563,0,0.3682434825506061,0,-0.072145567946136,245.3,-0.9671734032034874,91,-0.291076753224479,41.7,0.0,122.9,0.26587595889461224,130,-0.0579164955066517,10.45,0.0443530022772029,228.4,-0.018680058021564038,102,-0.44625125374412167,10.28,-0.1576219894737005,8.5,0.3153606953844428,4,0.04534642593702301,2.3,0.0,4,4.740501861150842,-4.702165583070394,3.590110665913671,-1.1120549171567227,0.24748798700027058,False
26,0.866222491786757,0,-0.089300965545699,1,-0.5842913804447744,14,-0.14049144672229885,151.5,-1.2102508113626391,100,0.2426316578948172,25.76,0.0,248.7,0.8078651883942075,126,-0.007372531360015273,21.14,-0.04049387941136956,199.8,-0.05406504835933447,120,0.4465215131524019,8.99,-0.0907315692678094,10.7,0.2614541120978538,5,0.15904378055594862,2.89,0.0,2,-0.4411478782852646,-4.702165583070394,0.12559323312278137,-4.576572349947613,0.010185298988003624,False
32,0.2780199132533744,0,-0.07659769370220601,0,0.4597658416221384,0,-0.012747772834263742,190.0,-0.1438598588691093,100,0.43010893496742936,32.3,0.0,246.6,2.4320438115182332,78,-0.39770449810428543,20.96,0.0012897954974323512,304.2,1.0303138048155234,107,-0.36589079452445733,13.69,-0.04489934282377362,9.5,-0.5292254214477725,4,0.19842507031047718,2.57,0.0,1,-0.15316304127685726,-4.702165583070394,3.105878748401883,-1.5962868346685108,0.1685012209265667,False
